0	4.19345
0.01022	4.17946673205206
0.02044	4.16605829959842
0.03066	4.15319464040752
0.04088	4.14084569224778
0.0511	4.12898139288765
0.06132	4.11757168009554
0.07154	4.1065864916399
0.08176	4.09599576528916
0.09198	4.08576943881175
0.1022	4.0758774499761
0.11242	4.06628973655065
0.12264	4.05697623630382
0.13286	4.04790688700406
0.14308	4.03905162641979
0.1533	4.03038039231946
0.16352	4.02186312247147
0.17374	4.01346975464429
0.18396	4.00517022660632
0.19418	3.99693447612602
0.2044	3.98873254834454
0.21462	3.98053729232759
0.22484	3.97232257529426
0.23506	3.96405575749215
0.24528	3.95570312841801
0.2555	3.94723097756855
0.26572	3.93860559444052
0.27594	3.92979326853066
0.28616	3.92076028933569
0.29638	3.91147294635235
0.3066	3.90189781543989
0.31682	3.89200704527315
0.32704	3.881802649049
0.33726	3.87131622697019
0.34748	3.86058384532273
0.3577	3.84964157045195
0.36792	3.83852546870323
0.37814	3.82727160642193
0.38836	3.81591604995339
0.39858	3.80449486579456
0.4088	3.79304686411899
0.41902	3.78162356245038
0.42924	3.77029150262313
0.43946	3.75911695974346
0.44968	3.74816505826347
0.4599	3.73750092263522
0.47012	3.72718967731079
0.48034	3.71729644674226
0.49056	3.7078863553817
0.50078	3.69902437800641
0.511	3.69076364214668
0.52122	3.68312479820498
0.53144	3.67605301544025
0.54166	3.66944873108939
0.55188	3.66320871284485
0.5621	3.65722972839908
0.57232	3.65140854544453
0.58254	3.64564193167365
0.59276	3.63982665477889
0.60298	3.63386002123557
0.6132	3.62764904443932
0.62342	3.62111781786867
0.63364	3.61424485300717
0.64386	3.60704645387709
0.65408	3.59954244738149
0.6643	3.59175266042346
0.67452	3.58369691990606
0.68474	3.57539505273238
0.69496	3.56686688580548
0.70518	3.55813228303611
0.7154	3.5492113713197
0.72562	3.54012221871646
0.73584	3.53086301997688
0.74606	3.52141004254484
0.75628	3.51173693858252
0.7665	3.50181736025208
0.77672	3.49162495971571
0.78694	3.48113338913559
0.79716	3.47031629884988
0.80738	3.45914076157793
0.8176	3.4475524835885
0.82782	3.43547858539373
0.83804	3.42277539334087
0.84826	3.40926730827284
0.85848	3.39477743875744
0.8687	3.37912889336244
0.87892	3.36214478065564
0.88914	3.34364820920481
0.89936	3.32346228757774
0.90958	3.30141012434222
0.9198	3.27731482806603
0.93002	3.25099950731696
0.94024	3.22228727066279
0.95046	3.19100122667131
0.96068	3.1569644839103
0.9709	3.12000015094756
0.98112	3.07993133635086
0.99134	3.03658114868799
1.00156	2.98977269652673
1.01178	2.93932908843488
1.022	2.88507343298021
